user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate
10136,35,Male,Australia,773061,text,travel,2451,2816,656,5298,40094,09-05-2023,664212,FALSE,mobile,negative,#fitness,0.14772784
27413,16,Male,USA,369024,reel,food,11995,2044,1540,4432,31597,13-04-2022,395104,FALSE,mobile,positive,#music #love,0.493053138
69500,64,Male,India,593869,text,fitness,403,1739,1982,3305,63727,02-07-2023,693826,FALSE,mobile,positive,#love #music,0.064713544
94514,28,Other,Australia,189257,text,travel,10033,1352,880,3320,82912,06-01-2022,419937,FALSE,mobile,positive,#fitness #fun #travel,0.147927924
66358,19,Male,Germany,545061,text,travel,18074,828,1928,6275,8919,12-12-2023,203602,FALSE,tablet,positive,#fun #fashion,2.335463617
76197,34,Female,France,860872,video,fitness,3485,1661,1159,6392,87343,12-01-2022,56497,FALSE,mobile,positive,#foodie #reels #fitness,0.072186666
42854,41,Female,India,847750,image,education,13751,1542,509,3876,45313,13-04-2022,708135,FALSE,mobile,positive,#travel #fun #fitness,0.348729945
86240,23,Other,UAE,212024,video,tech,9448,925,1542,3526,62893,30-11-2023,349813,TRUE,tablet,neutral,#fashion #reels,0.189448746
26322,45,Male,Japan,434561,video,fashion,13410,1148,36,6642,31015,21-11-2023,6232,FALSE,mobile,neutral,#foodie #love #fashion,0.47054651
16968,41,Female,Germany,628010,image,education,14262,1806,822,4158,60215,03-03-2023,681142,TRUE,desktop,positive,#foodie,0.280494893
37518,51,Other,India,120077,video,tech,9834,2667,578,4914,652,20-06-2022,519336,FALSE,mobile,neutral,#music,20.05981595
61925,24,Female,India,180868,text,education,16906,2307,1927,5511,79818,20-11-2023,630885,FALSE,mobile,neutral,#fitness,0.26485254
69848,19,Male,UK,874440,image,food,1944,830,836,2304,13249,30-03-2022,367589,FALSE,desktop,positive,#lifestyle #fitness,0.272473394
11700,51,Other,USA,751718,video,tech,19955,1605,516,1271,97239,17-12-2023,16334,FALSE,tablet,neutral,#tech,0.22702825
33199,54,Female,Japan,336600,reel,lifestyle,1560,549,784,1287,95948,15-03-2023,504790,FALSE,mobile,positive,#lifestyle #reels,0.030151749
54589,60,Other,UAE,375373,video,fashion,4747,2747,1020,6610,59949,13-12-2022,272569,FALSE,desktop,neutral,#lifestyle #fitness #travel,0.142020718
42115,38,Female,Canada,435482,reel,education,7154,2756,878,4944,15255,30-07-2022,583109,FALSE,tablet,neutral,#love #fun,0.707177974
71934,52,Female,Australia,817039,text,music,14089,,1081,360,75913,26-12-2023,497448,FALSE,tablet,,#fashion #tech,0.213415357
64316,21,Male,France,580853,reel,fashion,16976,562,958,6131,99079,10-03-2023,501978,TRUE,desktop,positive,#fashion,0.186679317
15520,53,Male,USA,504655,video,travel,12085,2420,154,1974,80312,17-06-2023,48759,FALSE,tablet,neutral,#lifestyle #fun #travel,0.18252565
46455,46,Female,UK,102598,video,lifestyle,5327,,1895,2927,9885,23-08-2023,720469,FALSE,tablet,positive,#fitness #music,0.752959029
96465,57,Other,UK,716585,video,food,17139,530,112,3464,20881,09-06-2023,711222,FALSE,desktop,negative,#music #reels,0.851539677
51605,25,Other,India,112741,image,travel,496,2397,1483,2226,92894,02-03-2023,151961,FALSE,tablet,negative,#fitness #fashion,0.047107456
24955,48,Male,Brazil,169360,image,tech,13060,30,,6031,12070,30-04-2022,548126,FALSE,desktop,positive,#reels #music,1.21930406
54049,37,Female,Australia,398432,video,tech,15656,1381,835,5044,68900,27-06-2022,114805,FALSE,tablet,positive,#foodie #lifestyle #fun,0.259390421
23917,,Male,USA,232321,video,fitness,18805,21,1779,5625,74443,09-05-2022,667416,FALSE,desktop,negative,#foodie #fun #tech,0.276788953
80293,56,Female,India,254042,text,travel,1598,1312,1819,1850,30419,17-07-2023,315922,FALSE,tablet,positive,#tech,0.155462047
88581,,Female,USA,115565,image,lifestyle,4127,753,600,5932,69863,22-02-2023,268250,FALSE,desktop,positive,#foodie #tech #fitness,0.078439231
74925,14,Male,Germany,419139,image,travel,13123,213,441,2546,26307,08-07-2023,647478,FALSE,mobile,,#foodie #travel,0.523700916
80269,25,Other,Japan,839354,image,travel,5551,,1713,2724,30390,14-11-2022,59707,FALSE,tablet,negative,#reels #tech,0.262421849
40954,43,Male,France,675944,reel,travel,3590,1188,227,3674,97847,30-08-2023,470524,FALSE,desktop,positive,#music #reels #tech,0.051151287
82617,41,Female,Australia,670053,video,fashion,12973,2187,873,3905,87309,30-08-2022,148182,FALSE,tablet,positive,#music #fun #lifestyle,0.183635135
51458,62,Male,UK,757374,text,fitness,16845,408,1602,3775,9236,22-12-2022,7273,FALSE,tablet,negative,#love,2.041468168
99037,40,Other,Brazil,825840,text,education,4966,2485,1145,4387,5080,27-07-2023,31623,FALSE,mobile,negative,#fun,1.692125984
31113,39,Other,UAE,330324,video,food,15319,796,670,4683,89834,14-03-2023,367049,FALSE,tablet,positive,#love #music,0.186844625
53939,27,Female,Canada,214794,video,food,11515,2060,1380,817,46444,03-04-2023,358918,FALSE,tablet,positive,#lifestyle #fashion,0.322000689
39345,43,Male,Japan,733275,text,music,16549,2548,1291,2146,98235,18-03-2023,282517,FALSE,mobile,neutral,#tech #lifestyle #love,0.207543136
56313,52,Other,Australia,507228,reel,food,1728,1049,694,7774,56899,16-08-2022,654123,FALSE,desktop,neutral,#fitness #fashion #love,0.06100283
79166,,Male,Germany,884419,text,music,4697,2581,1508,180,73007,12-02-2023,479524,FALSE,desktop,positive,#reels #fitness,0.120344624
57861,45,Other,Australia,334068,reel,fashion,15730,860,868,7096,51207,04-10-2022,337114,FALSE,desktop,negative,#tech #lifestyle,0.340929951
59298,32,Female,UAE,419642,reel,fitness,11366,75,1027,7570,65364,18-01-2022,43632,FALSE,desktop,positive,#reels #travel #fashion,0.1907472
57221,54,Female,France,955208,image,lifestyle,18557,365,1501,7833,2496,07-11-2022,210402,FALSE,desktop,positive,#tech #lifestyle,8.182291667
54942,24,Male,France,223675,video,fitness,37,1514,120,4469,2190,20-11-2022,328395,FALSE,desktop,neutral,#foodie #travel,0.763013699
13453,49,Female,USA,161711,image,music,7486,840,741,5955,52075,16-02-2022,161679,FALSE,mobile,neutral,#fitness #lifestyle,0.174114258
64935,21,Other,India,142530,reel,fashion,2021,2934,1833,4719,84549,14-06-2023,217904,TRUE,desktop,negative,#foodie #music #reels,0.080284805
53370,35,Female,France,310339,text,lifestyle,6880,1583,1509,7850,89564,14-12-2023,534131,FALSE,mobile,neutral,#foodie #travel,0.111339377
18328,20,Other,Brazil,613207,image,travel,4521,498,1242,6396,37041,15-05-2023,793934,FALSE,tablet,neutral,#reels #tech #foodie,0.169028914
25534,44,Other,Canada,511234,text,tech,8839,1369,693,6014,9351,11-07-2022,55799,FALSE,mobile,neutral,#music #fitness,1.165757673
95280,60,Female,Germany,752524,reel,travel,3302,1780,1301,4958,32226,18-02-2022,458989,FALSE,mobile,neutral,#travel #fitness,0.198069881
94925,26,Other,UAE,904348,text,food,8511,1251,256,6265,39827,04-04-2022,585135,FALSE,mobile,neutral,#love #fun,0.251537901
46320,39,Other,UK,140376,image,travel,6368,698,1327,441,79121,16-06-2022,681352,FALSE,mobile,neutral,#love #fashion #fun,0.106078032
59170,37,Male,France,997145,reel,fashion,10745,2727,42,7884,97283,09-05-2023,289419,FALSE,desktop,negative,#music #lifestyle,0.138914302
90201,25,Male,UK,740416,video,food,9914,2250,869,2292,9645,11-09-2022,40208,FALSE,tablet,neutral,#fitness #foodie #tech,1.351270088
18640,33,Male,France,820406,image,tech,9948,2493,915,1662,27375,26-02-2022,475520,FALSE,tablet,positive,#fitness,0.487890411
40049,57,Female,Brazil,289814,image,lifestyle,11870,2565,1553,7658,79002,06-01-2022,383482,FALSE,tablet,neutral,#tech #love,0.202374623
15618,43,Male,UK,709854,video,music,5873,131,1733,870,9055,26-08-2022,717587,FALSE,mobile,neutral,#foodie #tech #fun,0.854445058
66053,49,Other,India,439269,reel,music,7498,1268,1712,2874,28747,12-08-2022,769688,TRUE,mobile,positive,#lifestyle #love,0.364490208
11920,60,Female,Germany,711807,video,lifestyle,5635,90,587,7213,67962,13-08-2023,207234,TRUE,desktop,positive,#lifestyle #reels #fitness,0.09287543
53937,55,Female,Canada,112437,image,music,764,,912,2499,49710,20-01-2022,702868,FALSE,desktop,positive,#travel,0.043190505
79724,17,Female,Brazil,162146,reel,food,17036,1988,1716,6439,35440,23-07-2022,278933,TRUE,tablet,positive,#fitness,0.585214447
22207,25,Female,India,127618,text,education,,1265,1173,5867,46634,22-05-2022,575412,FALSE,mobile,positive,#lifestyle,0.31543509
75774,40,Other,Canada,281839,image,education,15143,501,593,3212,48802,11-01-2023,789820,FALSE,mobile,negative,#tech,0.332711774
42972,55,Other,India,109705,text,travel,11794,2808,1033,1656,51791,11-02-2023,602209,FALSE,mobile,positive,#reels,0.301886428
20799,37,Male,India,812506,video,education,10321,386,791,1896,69805,21-03-2022,318797,FALSE,tablet,positive,#fashion,0.164715995
81088,63,Female,India,319288,reel,music,145,1030,211,7688,9110,29-07-2022,501864,FALSE,tablet,positive,#travel,0.152140505
38916,47,Male,USA,967344,video,fitness,5101,1111,1675,1089,6173,08-11-2022,241028,FALSE,mobile,positive,#music,1.277660781
80463,59,Other,Canada,413894,text,fitness,4247,597,1283,482,61694,12-01-2023,48179,FALSE,mobile,positive,#fun #reels,0.099312737
86700,51,Female,India,584172,image,lifestyle,9578,907,1961,308,90730,09-02-2022,506129,FALSE,tablet,positive,#love #music,0.137176237
47158,19,Other,Japan,668667,reel,fitness,4188,2914,1405,5579,89493,19-12-2022,260893,TRUE,tablet,negative,#fitness,0.095057714
94607,50,,Japan,152682,video,food,10779,1354,1412,592,86011,29-03-2023,338172,FALSE,desktop,positive,#fun #lifestyle #music,0.157479857
81696,44,Other,France,295785,text,fitness,,2704,921,3843,90554,27-02-2023,651572,FALSE,desktop,neutral,#reels #fashion #love,0.069803653
71510,15,Female,Germany,205894,text,fashion,8240,2389,1763,1018,72444,15-12-2023,104424,FALSE,desktop,neutral,#fashion #music #foodie,0.171056264
68692,57,Female,UK,287991,image,lifestyle,14190,463,1978,4493,88207,27-03-2022,381275,TRUE,mobile,negative,#fitness #tech #love,0.188545127
71744,51,Male,France,160384,text,tech,19713,2509,1981,4564,73244,09-07-2023,637646,FALSE,mobile,positive,#tech #fun #reels,0.330443449
25810,49,Female,USA,230512,reel,fitness,11781,1072,335,4712,13508,24-08-2022,697997,FALSE,mobile,,#love #foodie,0.976310335
15126,62,Other,Japan,937560,text,fashion,10780,2866,1028,6535,22792,19-02-2023,428414,FALSE,tablet,neutral,#fun #fashion #tech,0.643822394
40009,34,Other,Canada,121283,image,fashion,19865,1350,921,4192,27469,05-08-2023,686282,FALSE,desktop,neutral,#fashion,0.805853872
10192,20,Other,Germany,673794,video,food,4641,473,82,3261,48608,22-12-2022,681385,FALSE,tablet,positive,#fashion #fun,0.106895984
46413,29,Other,Germany,339173,reel,lifestyle,5559,887,1029,7084,14882,05-10-2023,168941,FALSE,tablet,positive,#lifestyle,0.502284639
22816,64,Male,UK,808985,video,food,1260,938,151,7003,5226,06-10-2023,338085,FALSE,tablet,positive,#fitness #fun #fashion,0.449483352
49082,39,Other,Canada,791323,video,tech,17033,2415,1758,4290,64705,05-09-2022,752756,FALSE,mobile,positive,#travel,0.32773356
75048,45,Male,UAE,343244,text,tech,11631,1310,1204,7101,49695,29-10-2023,150215,FALSE,mobile,,#reels,0.284636281
60940,58,Other,UK,240251,text,music,3048,2770,1798,1357,3804,24-08-2023,230705,FALSE,tablet,negative,#music #fitness,2.002103049
42130,29,Male,Germany,980872,image,travel,2023,2340,1801,82,83920,17-08-2022,422630,FALSE,desktop,neutral,#lifestyle,0.073450906
50142,54,Other,USA,623743,text,tech,2074,1086,1190,250,42577,23-06-2023,219373,FALSE,mobile,positive,#fashion #foodie,0.102167837
46468,24,Other,Brazil,993081,text,lifestyle,12434,567,1493,1093,94344,27-12-2022,26712,FALSE,mobile,neutral,#love #music,0.153629272
40698,60,Male,Brazil,592426,video,education,13155,873,77,5411,18040,24-06-2022,405352,FALSE,tablet,positive,#lifestyle,0.781873614
20655,58,Female,Japan,111955,reel,education,2312,2636,411,2387,24773,09-01-2023,487953,FALSE,mobile,negative,#travel #love,0.216324224
57897,39,Female,Germany,869432,text,lifestyle,3474,259,1577,1408,76689,02-03-2022,437199,FALSE,desktop,positive,#reels #fun #travel,0.069240699
40075,60,Female,USA,500414,reel,music,14171,1656,1597,6843,83064,19-06-2022,720248,FALSE,tablet,neutral,#love #lifestyle #travel,0.209765964
19359,20,Male,UK,560372,text,music,3260,2955,380,1481,79179,22-05-2023,301834,TRUE,mobile,neutral,#travel #reels #music,0.083292287
52056,35,Female,USA,406732,text,food,16341,183,947,7308,8759,18-02-2023,705715,FALSE,tablet,positive,#tech #reels,1.994634091
61831,54,Female,Australia,504982,image,fashion,5618,2194,789,3211,8645,26-04-2022,695097,FALSE,tablet,neutral,#music #foodie #travel,0.994910353
69191,61,Male,UK,196626,text,travel,12997,1817,312,1098,49323,24-06-2022,294563,FALSE,desktop,neutral,#travel #tech,0.306672344
43272,41,Female,India,808930,image,education,1350,591,863,4195,9667,28-02-2023,623596,FALSE,desktop,positive,#tech #lifestyle #foodie,0.290058963
24671,62,Female,UK,956306,video,music,9285,1771,394,3728,66711,08-05-2022,603597,FALSE,mobile,,#foodie #travel,0.171635862
37048,32,Female,Japan,804039,reel,education,6048,1432,1933,5294,9537,04-05-2023,524247,FALSE,tablet,neutral,#travel #fashion,0.986998008
86274,28,Male,Brazil,477261,text,tech,8141,1017,542,3892,9315,05-01-2022,109123,FALSE,mobile,neutral,#music,1.041331186
35963,29,Male,UK,770504,image,fashion,11288,2487,3,732,32168,22-11-2022,415215,FALSE,mobile,negative,#fitness #travel,0.428313852
53954,28,Female,India,507000,video,food,1854,1481,108,322,53807,29-11-2023,749310,FALSE,mobile,negative,#fashion #tech,0.063987957
82309,31,,Australia,692247,text,music,18650,228,917,7644,87306,21-06-2022,301830,FALSE,desktop,positive,#fashion #music #travel,0.226731267
10717,20,Male,USA,632560,image,fitness,16944,1596,885,2057,62846,18-07-2022,489288,FALSE,tablet,positive,#fun #lifestyle #travel,0.309088884
21676,50,Female,Canada,232645,image,travel,7546,2779,92,3060,59992,19-08-2022,486446,FALSE,tablet,neutral,#fitness,0.173639819
14434,50,Male,Brazil,124419,video,lifestyle,15553,1368,1122,7213,4562,19-09-2023,425901,FALSE,desktop,neutral,#tech #love #foodie,3.955063569
59810,41,Female,USA,837699,text,fashion,7207,1624,191,3700,3207,29-11-2022,356057,FALSE,desktop,positive,#reels,2.813221079
14994,53,Male,Australia,591986,text,food,6486,2994,332,5635,21186,11-04-2023,280374,FALSE,mobile,negative,#love,0.463136033
14234,48,Other,Canada,148555,reel,food,18767,1287,1235,3384,84595,28-02-2023,495043,FALSE,mobile,positive,#fitness #music #fun,0.251657899
79300,38,Other,Germany,236248,text,travel,6147,739,1618,1261,52298,09-11-2022,70871,FALSE,desktop,positive,#travel,0.162606601
53949,43,Male,France,267233,image,travel,10017,2425,1230,805,18183,07-06-2023,171285,FALSE,desktop,negative,#love #music,0.751911126
47405,56,Other,Japan,818800,reel,music,15094,953,626,5003,58045,28-02-2023,697760,FALSE,tablet,positive,#foodie #fashion,0.287242657
44872,24,Female,USA,863421,reel,tech,7664,2647,985,7198,70351,08-09-2023,207981,TRUE,tablet,positive,#lifestyle #foodie,0.160566303
52215,29,Male,UAE,814222,text,tech,14573,2070,1787,1533,48823,24-06-2022,734115,FALSE,tablet,neutral,#reels #foodie #music,0.377486021
33185,27,Male,Canada,222082,reel,lifestyle,,2340,572,2041,41314,09-01-2023,363139,FALSE,desktop,positive,#tech,0.111221378
53442,21,Female,Germany,770524,image,lifestyle,9390,1290,355,4225,11269,24-09-2023,19662,FALSE,mobile,positive,#foodie #tech #fashion,0.97923507
61759,51,Female,UAE,570974,image,music,1009,475,1925,3824,54571,25-08-2022,426960,FALSE,tablet,negative,#travel #tech #lifestyle,0.062469077
51153,54,Male,France,609939,video,travel,15820,2999,1276,3456,82855,19-03-2023,412571,FALSE,desktop,positive,#fashion,0.242532134
87535,60,Female,France,649667,image,travel,9899,1972,590,3664,1950,07-02-2022,699815,FALSE,desktop,negative,#foodie #fitness,6.39025641
12581,24,Male,Brazil,322261,video,fashion,18656,2498,195,3096,54016,23-06-2023,374051,FALSE,mobile,positive,#fitness #tech,0.395234745
61717,44,Female,UAE,380512,reel,tech,2612,,261,7428,52354,27-09-2023,454648,TRUE,tablet,neutral,#travel #fun,0.07200978
12763,37,Male,Brazil,844401,video,food,7226,2034,321,5679,69285,05-06-2022,736172,TRUE,tablet,negative,#love #tech #lifestyle,0.1382839
65480,51,Female,Brazil,525987,text,education,4341,284,419,7565,88764,30-12-2023,181239,FALSE,desktop,negative,#lifestyle,0.056824839
48759,30,Female,Brazil,558166,video,education,17926,1185,1521,4659,84553,13-07-2022,780339,FALSE,tablet,positive,#fun #fitness,0.244012631
86067,27,Other,Brazil,271317,text,education,17621,589,1934,1353,35174,10-06-2022,757927,FALSE,mobile,positive,#love,0.572695741
35307,44,Other,Germany,728590,reel,music,11167,121,331,148,45408,02-10-2023,659129,FALSE,tablet,positive,#tech,0.255880021
21064,18,Other,Japan,723194,video,tech,5709,1135,1319,5528,66129,21-11-2023,610171,FALSE,mobile,,#love #reels,0.123440548
86848,56,Female,UK,667615,image,tech,13240,1262,1259,5730,60749,06-05-2022,585506,FALSE,desktop,positive,#foodie #reels,0.2594446
47548,55,Male,Germany,801814,text,travel,2263,2558,680,6722,58574,17-11-2023,622124,FALSE,mobile,positive,#lifestyle #fashion,0.093915389
46945,64,Female,Australia,980219,reel,education,16666,1,6,7163,87720,01-07-2023,176551,FALSE,mobile,positive,#music #reels,0.190070679
57937,47,Other,Brazil,616596,image,travel,7998,891,533,7889,12723,27-08-2022,445597,FALSE,mobile,positive,#tech #travel #fun,0.740548613
16476,46,Female,Canada,802101,text,tech,,798,,1783,28460,10-02-2022,126434,FALSE,mobile,neutral,#music,0.6037948
61756,,Other,Canada,656265,reel,fitness,7740,628,1523,6262,10392,05-07-2022,454651,FALSE,desktop,positive,#fitness #fun #fashion,0.951789838
12382,,Other,UAE,361456,reel,fitness,10812,1904,617,5553,12307,06-04-2023,96805,FALSE,mobile,neutral,#love #fitness #fashion,1.083367189
59683,30,Male,UAE,106714,image,lifestyle,19670,460,138,2275,69676,26-11-2023,350932,FALSE,desktop,positive,#music #lifestyle #love,0.290889259
97999,28,Male,Australia,206680,reel,tech,14228,2999,1409,614,67503,24-01-2023,218948,FALSE,tablet,negative,#music,0.276076619
55276,20,Other,Germany,963669,video,education,13532,1973,541,1824,35602,18-09-2022,665525,FALSE,tablet,positive,#love,0.450705017
43402,37,Other,Canada,508107,reel,music,1882,971,,239,31885,10-02-2023,283716,FALSE,tablet,neutral,#reels,0.099607966
36946,44,Female,India,594771,text,fitness,6187,1264,948,912,68967,30-06-2023,756805,FALSE,tablet,positive,#travel #foodie,0.121782882
89698,38,Other,India,676587,text,music,18659,2861,600,7399,52692,25-03-2023,10018,TRUE,desktop,positive,#tech #reels #lifestyle,0.419798072
83933,64,Female,UK,558383,text,music,14652,53,1940,3013,49461,30-11-2023,316002,FALSE,desktop,positive,#lifestyle #fashion,0.336527769
32335,34,Other,India,951556,video,lifestyle,8792,1490,,5409,32309,05-02-2023,642603,TRUE,tablet,negative,#lifestyle #fun,0.370485004
55095,43,Male,USA,979484,image,lifestyle,18407,108,72,5273,24590,03-11-2022,22731,FALSE,mobile,positive,#lifestyle #travel #fashion,0.755876373
89930,55,Male,Brazil,927344,video,tech,16850,279,839,3753,37976,17-05-2022,755252,FALSE,tablet,positive,#foodie #fashion #travel,0.473140931
37197,22,Other,Australia,568668,video,lifestyle,3950,1688,1412,158,46532,21-07-2022,19301,TRUE,tablet,negative,#fun,0.151508639
32010,24,Female,UAE,168446,video,travel,3889,1698,1261,7792,51981,17-10-2023,298511,FALSE,tablet,positive,#fashion #lifestyle,0.131740444
34123,40,Female,USA,314862,reel,travel,18976,1080,987,4658,78817,13-09-2023,55729,FALSE,desktop,neutral,#foodie #tech #fashion,0.266985549
97923,18,Female,Japan,161516,image,travel,9211,2887,1345,4571,12361,06-06-2022,516949,FALSE,tablet,neutral,#tech #reels,1.087533371
12890,32,Other,Brazil,749511,reel,food,17931,2884,1364,547,97071,12-09-2022,430810,FALSE,tablet,,#tech #travel #reels,0.228482245
18026,17,Other,Canada,537466,video,music,13089,2251,1786,5132,30190,30-06-2022,453879,FALSE,tablet,neutral,#reels #fun #music,0.567273932
74925,35,Male,Brazil,791476,text,travel,15566,544,1328,2900,31668,13-02-2023,680600,FALSE,desktop,neutral,#fitness #love,0.550650499
78842,21,Male,UAE,183521,video,education,4436,2356,1031,7674,70406,28-01-2022,329484,FALSE,tablet,neutral,#fashion #lifestyle #reels,0.111112689
43665,41,Other,France,515367,image,travel,17087,527,1230,2265,37068,25-10-2023,384577,FALSE,tablet,positive,#fun #love #travel,0.508363009
19277,28,Male,France,695654,text,tech,8497,1931,410,754,53013,04-09-2023,139137,TRUE,mobile,positive,#music,0.20444042
52239,58,Female,USA,275369,image,fitness,7636,1008,257,734,74975,30-05-2023,776799,FALSE,tablet,neutral,#fun,0.118719573
57664,34,Female,Germany,665176,video,education,11979,1241,1819,3791,44841,29-06-2023,700053,FALSE,desktop,positive,#love #fun,0.335385027
58008,20,Other,Canada,418339,image,fitness,9065,616,650,7134,31942,18-07-2022,710888,FALSE,mobile,neutral,#travel #tech #music,0.323429967
24683,32,Female,UAE,970442,reel,travel,1581,1612,1069,2828,47209,10-03-2022,596371,FALSE,tablet,neutral,#lifestyle #music,0.090279396
10670,63,Other,UAE,826376,text,music,3957,2078,125,4317,91502,25-08-2023,314285,FALSE,desktop,neutral,#lifestyle,0.067320933
99211,26,Female,UAE,306051,image,travel,4590,99,1044,2335,52366,17-01-2022,275928,FALSE,mobile,positive,#tech,0.109479433
27889,51,Other,India,597890,text,travel,19716,2714,1193,1924,55946,30-06-2023,510853,FALSE,desktop,positive,#fashion #travel #foodie,0.422246452
65612,49,Female,UAE,285406,text,lifestyle,14913,2851,543,523,48145,01-03-2022,288006,FALSE,mobile,negative,#tech #fashion,0.38024717
54535,62,Female,France,722762,video,tech,18069,1338,1439,1510,25349,03-07-2022,558113,FALSE,desktop,positive,#fun #tech,0.822359856
88542,46,Male,Japan,754274,video,tech,9797,494,454,2746,29990,31-12-2022,660239,FALSE,mobile,neutral,#travel #tech,0.358286095
64319,23,Male,Australia,692633,text,music,7531,2518,661,4776,43431,10-03-2023,466859,FALSE,tablet,neutral,#tech,0.246598052
31639,,Male,Brazil,746905,image,tech,13825,741,1229,5924,56011,18-07-2022,618860,FALSE,tablet,neutral,#love #foodie,0.281998179
74712,45,Male,Australia,258002,text,fitness,6911,1538,1356,6467,5284,20-08-2022,166049,FALSE,tablet,negative,#fitness,1.855601817
26633,43,Male,France,159117,video,education,5731,733,1044,617,37164,24-12-2023,478370,FALSE,tablet,negative,#fun,0.202023464
44660,56,Male,France,909527,image,education,17279,1656,917,7343,90068,03-01-2023,524023,FALSE,mobile,neutral,#fitness,0.220411245
78975,46,Other,Japan,832842,text,food,14790,1806,1825,860,53589,06-03-2023,450983,FALSE,mobile,negative,#music,0.343745918
42172,62,Other,UK,103991,video,fitness,13455,997,1673,6184,15466,18-07-2023,296248,FALSE,mobile,neutral,#travel #reels,1.042609595
69197,19,Male,USA,123519,text,tech,11455,,1088,7991,97598,29-04-2022,614817,FALSE,mobile,positive,#fashion,0.152882231
68847,61,Other,India,913089,text,music,12045,1753,1600,7492,60345,26-11-2022,791402,FALSE,mobile,positive,#reels,0.255166128
21577,35,Male,Germany,887258,text,fashion,18730,2299,87,5880,42547,03-08-2022,757639,FALSE,mobile,neutral,#fun #fitness #reels,0.496298211
87299,58,Other,UAE,273697,image,food,3531,1761,1858,5386,9259,18-11-2022,512723,FALSE,tablet,positive,#fun #reels #fitness,0.772221622
30176,19,Female,UAE,968481,video,travel,10666,1024,1502,7901,3112,29-05-2022,784005,FALSE,mobile,positive,#fun,4.23907455
54386,37,Other,Japan,642089,video,lifestyle,18245,1482,1066,4488,18836,12-02-2023,408158,FALSE,desktop,positive,#fashion,1.103896793
73972,15,Other,UK,523062,reel,fitness,4852,1668,1906,5232,70045,19-11-2023,625758,FALSE,desktop,positive,#fun,0.120294097
99791,50,Other,UAE,139566,text,lifestyle,16414,,1960,1307,23105,12-01-2023,752160,FALSE,desktop,positive,#love #fun,0.843410517
51003,32,Female,India,778517,text,food,14281,2565,1164,5909,35711,16-11-2022,430010,FALSE,mobile,neutral,#fun #music #foodie,0.504326398
29996,46,Male,USA,259435,reel,music,15770,1779,1397,6346,50134,05-01-2022,252675,FALSE,tablet,negative,#reels #travel,0.377907209
96598,61,Other,India,492938,text,education,,2120,515,2900,32254,06-02-2023,441055,FALSE,desktop,positive,#lifestyle,0.527748496
45931,56,Other,UK,813297,image,music,16626,2203,499,2821,32449,20-09-2023,196831,TRUE,mobile,neutral,#fitness,0.595642393
45710,56,Female,France,641709,reel,fashion,12973,722,1302,3865,77256,22-07-2022,536661,FALSE,mobile,positive,#fashion #lifestyle,0.194120845
44693,42,Male,India,356080,video,food,13923,2116,325,7311,55466,06-02-2022,61791,FALSE,tablet,positive,#travel #fun #foodie,0.295027584
45740,29,Other,Australia,357230,text,fitness,5511,470,1441,3314,34773,23-02-2022,753499,FALSE,mobile,negative,#fitness #tech #reels,0.213441463
87241,22,Female,India,178027,video,tech,5508,,552,6925,98113,15-10-2022,220367,FALSE,mobile,neutral,#travel,0.087643839
86502,47,Male,France,631834,text,travel,4668,2347,1937,34,81008,11-10-2022,777916,FALSE,desktop,neutral,#love,0.110507604
27374,32,Male,UAE,433583,reel,tech,6087,,887,7977,14841,21-08-2023,725927,FALSE,desktop,neutral,#foodie #fashion,0.586752914
86674,30,Other,Brazil,801983,video,tech,7015,1229,995,2100,96302,14-02-2022,528172,FALSE,desktop,negative,#tech #fun,0.095937779
91471,57,Other,Brazil,902838,text,music,6662,2965,1625,6646,99944,11-10-2022,133551,FALSE,desktop,negative,#love,0.112583047
55913,56,Other,Brazil,492353,image,fitness,11614,2760,992,1379,89209,05-08-2023,79775,FALSE,desktop,positive,#fun #reels,0.172247195
76025,,Other,UAE,371969,reel,tech,4003,2798,1791,4245,18482,11-02-2022,711129,FALSE,mobile,positive,#love,0.464884753
54516,61,Female,Japan,341569,text,music,598,2454,928,436,97250,21-02-2023,505564,FALSE,mobile,neutral,#tech #lifestyle,0.04092545
97796,48,Female,USA,396317,text,tech,18579,2986,920,4545,83352,29-09-2022,515743,FALSE,tablet,neutral,#music #foodie,0.269759574
36069,35,Other,USA,361536,text,fitness,69,2627,307,2572,19850,21-05-2022,440024,FALSE,desktop,negative,#foodie #fashion,0.151284635
66233,44,Male,UAE,417763,reel,music,8139,1945,656,4362,75400,25-07-2023,491182,FALSE,desktop,,#foodie #fun #travel,0.142440318
94811,22,Other,India,445258,text,fitness,9585,2629,1330,3979,80002,16-02-2022,728408,FALSE,desktop,neutral,#fashion,0.169295768
69049,23,Male,Germany,469215,text,fashion,3659,2846,1922,5728,7329,16-06-2022,782980,FALSE,desktop,positive,#lifestyle,1.1498158
49178,50,Male,USA,396518,video,tech,5634,528,1846,6229,70976,14-09-2023,27655,FALSE,desktop,neutral,#fun #reels #travel,0.112826871
42821,,Male,Australia,796771,video,food,18665,136,469,308,40394,06-05-2022,637392,FALSE,mobile,positive,#fun #lifestyle,0.477051047
